Problem Name,Variant,Size,Optimal Value,Time (s),Result Type,Summary Value,Solution/Error
in_house_5_0,standard,28,46,0.00019150000298395753,OPTIMAL,46,"[1, 2, 4, 3, 5]"
in_house_5_1,standard,29,81,0.00012160002370364964,SUBOPTIMAL,82,"[1, 5, 3, 2, 4]"
in_house_5_10,standard,27,51,0.00011079999967478216,SUBOPTIMAL,55,"[1, 4, 3, 2, 5]"
in_house_5_11,standard,30,64,0.00015469998470507562,SUBOPTIMAL,68,"[1, 5, 4, 3, 2]"
in_house_5_12,standard,28,45,0.00012710000737570226,OPTIMAL,45,"[1, 5, 4, 3, 2]"
in_house_5_13,standard,28,51,0.00012320000678300858,SUBOPTIMAL,57,"[1, 2, 5, 3, 4]"
in_house_5_14,standard,29,54,0.00013810000382363796,SUBOPTIMAL,57,"[1, 2, 5, 3, 4]"
in_house_5_15,standard,27,41,0.0001894999877549708,OPTIMAL,41,"[1, 4, 3, 5, 2]"
in_house_5_16,standard,30,58,0.0006885000038892031,OPTIMAL,58,"[1, 2, 5, 3, 4]"
in_house_5_17,standard,27,41,0.00013190001482143998,OPTIMAL,41,"[1, 4, 3, 2, 5]"
in_house_5_18,standard,26,40,0.00013189998571760952,OPTIMAL,40,"[1, 2, 4, 3, 5]"
in_house_5_19,standard,27,41,0.00021500000730156898,OPTIMAL,41,"[1, 3, 5, 4, 2]"
in_house_5_2,standard,27,44,0.00015480001457035542,OPTIMAL,44,"[1, 4, 2, 3, 5]"
in_house_5_20,standard,29,49,0.00046529999235644937,SUBOPTIMAL,57,"[1, 5, 3, 2, 4]"
in_house_5_21,standard,27,53,0.00022239997633732855,SUBOPTIMAL,56,"[1, 2, 5, 4, 3]"
in_house_5_22,standard,26,32,0.00011599998106248677,OPTIMAL,32,"[1, 3, 5, 2, 4]"
in_house_5_23,standard,30,71,0.00016869997489266098,OPTIMAL,71,"[1, 2, 5, 4, 3]"
in_house_5_24,standard,27,48,0.00013380000018514693,SUBOPTIMAL,53,"[1, 3, 4, 5, 2]"
in_house_5_3,standard,27,50,0.0002860999957192689,SUBOPTIMAL,51,"[1, 5, 3, 2, 4]"
in_house_5_4,standard,26,33,0.0001168999879155308,SUBOPTIMAL,40,"[1, 3, 2, 5, 4]"
in_house_5_5,standard,30,57,0.00019260001135990024,OPTIMAL,57,"[1, 2, 5, 3, 4]"
in_house_5_6,standard,28,55,0.00011589998030103743,OPTIMAL,55,"[1, 4, 5, 3, 2]"
in_house_5_7,standard,27,53,0.00011900000390596688,OPTIMAL,53,"[1, 4, 2, 5, 3]"
in_house_5_8,standard,28,50,0.00017110002227127552,OPTIMAL,50,"[1, 3, 5, 4, 2]"
in_house_5_9,standard,26,45,0.00012680000509135425,SUBOPTIMAL,47,"[1, 3, 2, 4, 5]"
in_house_6_0,standard,43,89,0.00012569999671541154,OPTIMAL,89,"[1, 3, 4, 5, 2, 6]"
in_house_6_1,standard,43,83,0.00012760001118294895,SUBOPTIMAL,95,"[1, 3, 2, 6, 5, 4]"
in_house_6_10,standard,43,64,0.00035039999056607485,OPTIMAL,64,"[1, 4, 3, 2, 5, 6]"
in_house_6_11,standard,42,59,0.00013109997962601483,SUBOPTIMAL,61,"[1, 4, 5, 2, 6, 3]"
in_house_6_12,standard,41,56,0.00011850000009872019,SUBOPTIMAL,58,"[1, 3, 5, 6, 4, 2]"
in_house_6_13,standard,40,44,0.00011500000255182385,SUBOPTIMAL,53,"[1, 4, 5, 3, 2, 6]"
in_house_6_14,standard,41,57,0.00015949999215081334,SUBOPTIMAL,67,"[1, 2, 4, 3, 5, 6]"
in_house_6_15,standard,36,28,0.00016999998479150236,SUBOPTIMAL,31,"[1, 2, 5, 6, 3, 4]"
in_house_6_16,standard,43,59,0.0001235000090673566,SUBOPTIMAL,63,"[1, 6, 2, 5, 3, 4]"
in_house_6_17,standard,40,56,0.0001157999795395881,SUBOPTIMAL,68,"[1, 6, 4, 3, 2, 5]"
in_house_6_18,standard,40,44,0.00011389999417588115,SUBOPTIMAL,60,"[1, 4, 2, 3, 5, 6]"
in_house_6_19,standard,43,84,0.00011389999417588115,SUBOPTIMAL,88,"[1, 2, 4, 6, 5, 3]"
in_house_6_2,standard,44,94,0.00022600000374950469,SUBOPTIMAL,102,"[1, 2, 6, 5, 3, 4]"
in_house_6_20,standard,43,64,0.00014370001736097038,SUBOPTIMAL,81,"[1, 2, 6, 4, 3, 5]"
in_house_6_21,standard,41,73,0.00012000001152046025,SUBOPTIMAL,83,"[1, 5, 2, 6, 3, 4]"
in_house_6_22,standard,43,94,0.00017019998631440103,SUBOPTIMAL,114,"[1, 2, 4, 5, 6, 3]"
in_house_6_23,standard,42,65,0.00011410002480261028,OPTIMAL,65,"[1, 3, 4, 2, 6, 5]"
in_house_6_24,standard,46,118,0.0001168999879155308,OPTIMAL,118,"[1, 6, 4, 5, 3, 2]"
in_house_6_3,standard,43,50,0.0004430999979376793,SUBOPTIMAL,61,"[1, 5, 6, 4, 2, 3]"
in_house_6_4,standard,42,61,0.00016309999045915902,OPTIMAL,61,"[1, 3, 2, 5, 4, 6]"
in_house_6_5,standard,42,59,0.0001348000077996403,SUBOPTIMAL,63,"[1, 5, 2, 3, 4, 6]"
in_house_6_6,standard,41,44,0.00011870000162161887,OPTIMAL,44,"[1, 3, 6, 4, 5, 2]"
in_house_6_7,standard,38,37,0.00014290001126937568,SUBOPTIMAL,52,"[1, 2, 6, 3, 5, 4]"
in_house_6_8,standard,41,46,0.00014669998199678957,SUBOPTIMAL,63,"[1, 2, 3, 5, 4, 6]"
in_house_6_9,standard,44,101,0.00017049998859874904,SUBOPTIMAL,117,"[1, 4, 2, 6, 5, 3]"
in_house_7_0,standard,64,152,0.00023749997490085661,SUBOPTIMAL,170,"[1, 3, 5, 4, 7, 6, 2]"
