Problem Name,Variant,Size,Optimal Value,Time (s),Result Type,Summary Value,Solution/Error
in_house_5_11,standard,36,4,3.430002834647894e-05,OPTIMAL,4,"[2, 1, 2, 3, 4]"
in_house_5_12,standard,26,3,2.9499991796910763e-05,OPTIMAL,3,"[2, 1, 2, 2, 3]"
in_house_5_13,standard,41,4,2.410006709396839e-05,OPTIMAL,4,"[3, 3, 1, 4, 2]"
in_house_5_14,standard,26,3,5.7399971410632133e-05,OPTIMAL,3,"[3, 3, 1, 1, 2]"
in_house_5_15,standard,21,2,3.539992030709982e-05,OPTIMAL,2,"[2, 1, 1, 2, 2]"
in_house_5_16,standard,31,3,3.029999788850546e-05,OPTIMAL,3,"[3, 1, 2, 2, 1]"
in_house_5_17,standard,31,3,6.240000948309898e-05,OPTIMAL,3,"[2, 2, 3, 3, 1]"
in_house_5_18,standard,26,2,6.810005288571119e-05,OPTIMAL,2,"[1, 1, 2, 2, 2]"
in_house_5_19,standard,21,2,5.000003147870302e-05,OPTIMAL,2,"[2, 2, 1, 2, 2]"
in_house_5_2,standard,26,2,3.4800032153725624e-05,OPTIMAL,2,"[2, 2, 2, 1, 1]"
in_house_5_20,standard,26,3,3.4400029107928276e-05,OPTIMAL,3,"[1, 2, 2, 1, 3]"
in_house_5_21,standard,26,3,3.350002225488424e-05,OPTIMAL,3,"[1, 2, 2, 3, 1]"
in_house_5_22,standard,21,3,4.029995761811733e-05,OPTIMAL,3,"[2, 1, 3, 1, 2]"
in_house_5_23,standard,26,3,2.589996438473463e-05,OPTIMAL,3,"[1, 2, 1, 2, 3]"
in_house_5_24,standard,36,3,8.439994417130947e-05,OPTIMAL,3,"[3, 1, 2, 2, 3]"
in_house_5_3,standard,26,2,7.239996921271086e-05,OPTIMAL,2,"[1, 1, 2, 2, 2]"
in_house_5_4,standard,41,4,2.589996438473463e-05,OPTIMAL,4,"[3, 3, 4, 1, 2]"
in_house_5_5,standard,36,3,2.489995677024126e-05,OPTIMAL,3,"[1, 2, 2, 3, 3]"
in_house_5_6,standard,31,2,2.3600063286721706e-05,OPTIMAL,2,"[2, 2, 1, 1, 2]"
in_house_5_7,standard,16,2,7.579999510198832e-05,OPTIMAL,2,"[1, 2, 1, 2, 2]"
in_house_5_8,standard,26,3,3.370002377778292e-05,OPTIMAL,3,"[1, 2, 3, 1, 3]"
in_house_5_9,standard,21,2,2.719997428357601e-05,OPTIMAL,2,"[1, 2, 1, 2, 2]"
in_house_6_0,standard,36,3,2.95999925583601e-05,OPTIMAL,3,"[2, 1, 2, 3, 1, 2]"
in_house_6_1,standard,26,2,2.4399952962994576e-05,OPTIMAL,2,"[1, 2, 2, 1, 2, 2]"
in_house_6_10,standard,46,3,2.3699947632849216e-05,OPTIMAL,3,"[2, 1, 3, 1, 3, 2]"
in_house_6_11,standard,46,3,4.3199979700148106e-05,OPTIMAL,3,"[1, 3, 3, 2, 1, 2]"
in_house_6_12,standard,41,4,4.4899992644786835e-05,OPTIMAL,4,"[2, 2, 3, 1, 4, 2]"
in_house_6_13,standard,46,3,2.8799986466765404e-05,OPTIMAL,3,"[2, 1, 2, 3, 1, 3]"
in_house_6_14,standard,31,3,2.2999942302703857e-05,OPTIMAL,3,"[1, 2, 3, 1, 1, 2]"
in_house_6_15,standard,41,3,2.7400092221796513e-05,OPTIMAL,3,"[2, 2, 1, 3, 1, 2]"
in_house_6_16,standard,46,3,2.4400069378316402e-05,OPTIMAL,3,"[1, 2, 2, 3, 3, 2]"
in_house_6_17,standard,51,4,4.850002005696297e-05,OPTIMAL,4,"[1, 2, 1, 3, 2, 4]"
in_house_6_18,standard,46,3,3.170000854879618e-05,OPTIMAL,3,"[3, 3, 1, 2, 1, 2]"
in_house_6_19,standard,36,3,2.420006785541773e-05,OPTIMAL,3,"[1, 2, 1, 2, 3, 2]"
in_house_6_2,standard,56,5,2.859998494386673e-05,OPTIMAL,5,"[1, 2, 2, 3, 4, 5]"
in_house_6_20,standard,61,4,2.4300068616867065e-05,OPTIMAL,4,"[3, 4, 1, 2, 4, 3]"
in_house_6_21,standard,46,3,2.3000058718025684e-05,OPTIMAL,3,"[2, 1, 3, 1, 3, 2]"
in_house_6_22,standard,46,3,0.00011789996642619371,OPTIMAL,3,"[1, 3, 2, 3, 3, 2]"
in_house_6_23,standard,51,4,3.350002225488424e-05,OPTIMAL,4,"[2, 1, 3, 3, 4, 2]"
in_house_6_24,standard,46,4,2.789997961372137e-05,OPTIMAL,4,"[1, 1, 2, 2, 3, 4]"
in_house_6_3,standard,46,4,3.0199997127056122e-05,OPTIMAL,4,"[3, 1, 4, 2, 3, 1]"
in_house_6_4,standard,41,2,2.7699978090822697e-05,OPTIMAL,2,"[1, 2, 2, 1, 1, 2]"
in_house_6_5,standard,41,3,2.7999980375170708e-05,OPTIMAL,3,"[3, 1, 2, 3, 1, 2]"
in_house_6_6,standard,41,3,9.929994121193886e-05,OPTIMAL,3,"[1, 2, 1, 3, 3, 2]"
in_house_6_7,standard,31,3,3.270001616328955e-05,OPTIMAL,3,"[3, 2, 1, 1, 2, 3]"
in_house_6_8,standard,36,3,2.889998722821474e-05,OPTIMAL,3,"[3, 2, 1, 2, 1, 2]"
in_house_6_9,standard,51,3,3.190001007169485e-05,OPTIMAL,3,"[3, 1, 3, 2, 3, 2]"
in_house_7_0,standard,46,3,3.15000070258975e-05,OPTIMAL,3,"[1, 1, 2, 3, 2, 3, 1]"
in_house_7_1,standard,46,3,2.429995220154524e-05,OPTIMAL,3,"[2, 1, 3, 3, 1, 2, 2]"
in_house_7_10,standard,16,2,0.00012320000678300858,OPTIMAL,2,"[1, 1, 1, 1, 1, 2, 2]"
in_house_7_11,standard,46,3,3.330002073198557e-05,OPTIMAL,3,"[2, 2, 2, 1, 2, 3, 1]"
in_house_7_12,standard,56,3,2.9399991035461426e-05,OPTIMAL,3,"[3, 1, 3, 3, 2, 2, 3]"
in_house_7_13,standard,71,4,2.6999972760677338e-05,OPTIMAL,4,"[4, 1, 1, 2, 2, 3, 3]"
in_house_7_14,standard,46,3,2.4699955247342587e-05,OPTIMAL,3,"[1, 2, 2, 1, 2, 1, 3]"
in_house_7_15,standard,51,4,2.8099981136620045e-05,OPTIMAL,4,"[2, 1, 1, 1, 2, 4, 3]"
in_house_7_16,standard,61,3,5.080003757029772e-05,OPTIMAL,3,"[2, 2, 3, 2, 3, 1, 1]"
in_house_7_17,standard,56,4,3.300001844763756e-05,OPTIMAL,4,"[3, 1, 1, 2, 3, 2, 4]"
in_house_7_18,standard,56,3,3.0800001695752144e-05,OPTIMAL,3,"[2, 3, 3, 1, 1, 3, 2]"
